mal_id,title,title_english,title_japanese,title_synonyms,year,season,season_label,score,scored_by,rank,popularity,members,favorites,episodes,type,status,airing,approved,duration,rating,source,broadcast,aired_from,aired_to,trailer_url,is_hentai,is_japanese,studios,studios_count,producers,producers_count,licensors,licensors_count,genres,genres_count,themes,themes_count,demographics,demographics_count,synopsis_short,background_short,url
34933,Kakegurui,Kakegurui,賭ケグルイ,Kakegurui: Compulsive Gambler|Gambling School,2017,summer,Summer 2017,7.21,1002423,3634,80,1634619,11504,12,TV,Finished Airing,False,True,24 min per ep,R - 17+ (violence & profanity),Manga,Saturdays at 22:00 (JST),2017-07-01T00:00:00+00:00,2017-09-23T00:00:00+00:00,https://www.youtube-nocookie.com/embed/v2xJDuM9ZDM?enablejsapi=1&wmode=opaque&autoplay=1,False,True,MAPPA,1,Dentsu|Square Enix|Mainichi Broadcasting System|Movic|KlockWorx|DIVE II Entertainment|81 Produce|Avex Pictures|FuRyu,9,Sentai Filmworks,1,Drama|Mystery|Suspense,3,High Stakes Game|Psychological|School|Strategy Game,4,Shounen,1,"Unlike many schools, attending Hyakkaou Private Academy prepares students for their time in the real world. Since many of the students are the children of the richest people in the world, the academy ...",,https://myanimelist.net/anime/34933/Kakegurui
34599,Made in Abyss,Made in Abyss,メイドインアビス,,2017,summer,Summer 2017,8.62,842066,101,90,1561758,48009,13,TV,Finished Airing,False,True,25 min per ep,R - 17+ (violence & profanity),Web manga,Fridays at 21:30 (JST),2017-07-07T00:00:00+00:00,2017-09-29T00:00:00+00:00,https://www.youtube-nocookie.com/embed/AQbaZeby2zA?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Kinema Citrus,1,AT-X|Takeshobo|Sony Music Communications|Kadokawa Media House|Cygames|Kanetsu Investment|Kadokawa|Global Solutions|IRMA LA DOUCE,9,Sentai Filmworks,1,Adventure|Drama|Fantasy|Mystery|Sci-Fi,5,Gore,1,,0,"The Abyss—a gaping chasm stretching down into the depths of the earth, filled with mysterious creatures and relics from a time long past. How did it come to be? What lies at the bottom? Countless brav...","The first season adapts the first three manga volumes in their entirety, and it concludes with the first chapter of the manga's fourth volume.",https://myanimelist.net/anime/34599/Made_in_Abyss
35507,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e,Classroom of the Elite,ようこそ実力至上主義の教室へ,Welcome to the Classroom of the Elite|You-jitsu|You-zitsu,2017,summer,Summer 2017,7.82,928359,1122,101,1480960,20146,12,TV,Finished Airing,False,True,24 min per ep,PG-13 - Teens 13 or older,Light novel,Wednesdays at 23:30 (JST),2017-07-12T00:00:00+00:00,2017-09-27T00:00:00+00:00,https://www.youtube-nocookie.com/embed/iYsx6w5PNno?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Lerche,1,Studio Hibari|Lantis|AT-X|Sony Music Communications|Toranoana|Crunchyroll|Kadokawa Media House|Kadokawa|AKABEiSOFT2,9,Funimation,1,Drama|Suspense,2,Psychological|School,2,,0,"On the surface, Koudo Ikusei Senior High School is a utopia. The students enjoy an unparalleled amount of freedom, and it is ranked highly in Japan. However, the reality is less than ideal. Four class...",,https://myanimelist.net/anime/35507/Youkoso_Jitsuryoku_Shijou_Shugi_no_Kyoushitsu_e
34902,Tsurezure Children,Tsuredure Children,徒然チルドレン,,2017,summer,Summer 2017,7.53,419421,2043,296,787227,2792,12,TV,Finished Airing,False,True,12 min per ep,PG-13 - Teens 13 or older,4-koma manga,Tuesdays at 23:15 (JST),2017-07-04T00:00:00+00:00,2017-09-19T00:00:00+00:00,https://www.youtube-nocookie.com/embed/u0NoaDvrJcE?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Studio Gokumi,1,Nihon Ad Systems|Kodansha|Movic|KlockWorx|Sony Music Entertainment|King Records|BS11|Animatic|Marui Group,9,Funimation,1,Comedy|Romance,2,School,1,Shounen,1,"Young love—it takes many unique and fascinating forms that flourish as children begin to mature into adults. From being unable to confess to not knowing what real love actually feels like, various obs...",,https://myanimelist.net/anime/34902/Tsurezure_Children
34280,Gamers!,Gamers!,ゲーマーズ！,,2017,summer,Summer 2017,6.72,399107,6381,342,704314,2265,12,TV,Finished Airing,False,True,24 min per ep,PG-13 - Teens 13 or older,Light novel,Thursdays at 21:00 (JST),2017-07-13T00:00:00+00:00,2017-09-28T00:00:00+00:00,https://www.youtube-nocookie.com/embed/UBq2wniqUOo?enablejsapi=1&wmode=opaque&autoplay=1,False,True,PINE JAM,1,Sony Pictures Entertainment|Frontier Works|Sotsu|Kadokawa Shoten|AT-X|NBCUniversal Entertainment Japan|Tokyo MX|i0+|Chugai Mining|BS11,10,Funimation,1,Comedy|Romance,2,Love Polygon|School|Video Game,3,,0,"Keita Amano is a typical high school gamer living out an average student's life. One day, however, he has an unexpected meeting with the cutest girl in school that makes him want to disappear without ...",,https://myanimelist.net/anime/34280/Gamers
35203,Isekai wa Smartphone to Tomo ni.,In Another World With My Smartphone,異世界はスマートフォンとともに。,In a Different World with a Smartphone.,2017,summer,Summer 2017,6.09,375784,10329,398,633018,3031,12,TV,Finished Airing,False,True,24 min per ep,PG-13 - Teens 13 or older,Light novel,Tuesdays at 20:30 (JST),2017-07-11T00:00:00+00:00,2017-09-26T00:00:00+00:00,https://www.youtube-nocookie.com/embed/Tpl6mSXo8po?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Production Reed,1,Sotsu|MediaNet|Pony Canyon|AT-X|Asmik Ace|Hobby Japan|81 Produce|Tokyo MX|Exit Tunes,9,Funimation,1,Adventure|Comedy|Fantasy|Romance,4,Harem|Isekai,2,,0,"In a thoughtless blunder, God accidentally strikes down Touya Mochizuki with a stray bolt of lightning! As an apology, God offers him one wish and the chance to live again in a magical fantasy world. ...",,https://myanimelist.net/anime/35203/Isekai_wa_Smartphone_to_Tomo_ni
34403,Hajimete no Gal,My First Girlfriend is a Gal,はじめてのギャル,Hajimete no Gyaru,2017,summer,Summer 2017,6.26,331299,9353,418,602813,1783,10,TV,Finished Airing,False,True,23 min per ep,PG-13 - Teens 13 or older,Manga,Wednesdays at 23:00 (JST),2017-07-12T00:00:00+00:00,2017-09-13T00:00:00+00:00,https://www.youtube-nocookie.com/embed/7M5hNL1SsuI?enablejsapi=1&wmode=opaque&autoplay=1,False,True,NAZ,1,AT-X|KlockWorx|Toranoana|MAGES.|Glovision|Kadokawa Media House|Sun TV|Kanetsu Investment|Kadokawa,9,Funimation,1,Comedy|Romance|Ecchi,3,Harem|School,2,Shounen,1,"Following a prank pulled by his perverse friends, Junichi Hashiba asks a gal out in an attempt to change the fact that he's a hopeless virgin. Yukana Yame, the girl in question, is disgusted by Junich...",,https://myanimelist.net/anime/34403/Hajimete_no_Gal
34881,Aho Girl,AHO-GIRL,アホガール,Ahogaru: Clueless Girl|Dummy Girl,2017,summer,Summer 2017,6.71,292536,6434,477,534413,1198,12,TV,Finished Airing,False,True,12 min per ep,PG-13 - Teens 13 or older,4-koma manga,Tuesdays at 23:00 (JST),2017-07-04T00:00:00+00:00,2017-09-19T00:00:00+00:00,https://www.youtube-nocookie.com/embed/Auh5pgYXa5c?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Diomedéa,1,Nihon Ad Systems|Kodansha|Movic|KlockWorx|Sony Music Entertainment|King Records|BS11|Animatic|Marui Group,9,Discotek Media,1,Comedy,1,Gag Humor|School,2,Shounen,1,"Yoshiko Hanabatake is an idiot beyond all belief. Somehow managing to consistently score zeroes on all of her tests and consumed by an absurd obsession with bananas, her senseless acts have caused eve...",,https://myanimelist.net/anime/34881/Aho_Girl
34662,Fate/Apocrypha,,Fate/Apocrypha,,2017,summer,Summer 2017,7.2,273815,3682,508,515780,2697,25,TV,Finished Airing,False,True,23 min per ep,R - 17+ (violence & profanity),Light novel,Sundays at 00:00 (JST),2017-07-02T00:00:00+00:00,2017-12-31T00:00:00+00:00,https://www.youtube-nocookie.com/embed/c2r3sF9vAGs?enablejsapi=1&wmode=opaque&autoplay=1,False,True,A-1 Pictures,1,Aniplex|Half H.P Studio|Notes|Tokyo MX|BS11,5,Aniplex of America,1,Action|Fantasy,2,Urban Fantasy,1,,0,"The Holy Grail is a powerful, ancient relic capable of granting any wish the beholder desires. In order to obtain this power, various magi known as ""masters"" summon legendary Heroic Spirits called ""se...",,https://myanimelist.net/anime/34662/Fate_Apocrypha
34934,Koi to Uso,Love and Lies,恋と嘘,,2017,summer,Summer 2017,6.47,212380,8055,592,453064,1367,12,TV,Finished Airing,False,True,24 min per ep,PG-13 - Teens 13 or older,Web manga,Tuesdays at 00:00 (JST),2017-07-04T00:00:00+00:00,2017-09-19T00:00:00+00:00,https://www.youtube-nocookie.com/embed/_fZyv_ESidk?enablejsapi=1&wmode=opaque&autoplay=1,False,True,LIDENFILMS,1,Frontier Works|Pony Canyon|Kodansha|Ultra Super Pictures|Memory-Tech|Amuse|Hakuhodo DY Music & Pictures|Animatic|DeNA|A-Sketch,10,Sentai Filmworks,1,Drama|Romance,2,Love Polygon|School,2,,0,"In a futuristic society, Japan has implemented a complex system referred to as ""The Red Threads of Science"" to encourage successful marriages and combat increasingly low birthrates. Based on a compati...",,https://myanimelist.net/anime/34934/Koi_to_Uso
34636,Ballroom e Youkoso,Welcome to the Ballroom,ボールルームへようこそ,,2017,summer,Summer 2017,8.18,160859,468,758,364422,3789,24,TV,Finished Airing,False,True,24 min per ep,PG-13 - Teens 13 or older,Manga,Sundays at 02:08 (JST),2017-07-09T00:00:00+00:00,2017-12-17T00:00:00+00:00,https://www.youtube-nocookie.com/embed/9K3XP1Fcpcg?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Production I.G,1,Dentsu|Mainichi Broadcasting System|Pony Canyon|Kodansha|Movic|Bandai Namco Games|Toy's Factory|Animatic,8,Ponycan USA,1,Sports,1,Performing Arts,1,Shounen,1,Tatara Fujita is a shy middle schooler who has no particular plan for the future. He has gotten through life by avoiding any kind of confrontation and blending in with the crowd. But blending in isn't...,,https://myanimelist.net/anime/34636/Ballroom_e_Youkoso
34104,Knight's & Magic,Knight's & Magic,ナイツ&マジック,,2017,summer,Summer 2017,7.07,145475,4448,959,294095,1131,13,TV,Finished Airing,False,True,24 min per ep,PG-13 - Teens 13 or older,Light novel,Sundays at 21:00 (JST),2017-07-02T00:00:00+00:00,2017-09-24T00:00:00+00:00,https://www.youtube-nocookie.com/embed/p4gSzsfTsFA?enablejsapi=1&wmode=opaque&autoplay=1,False,True,8bit,1,Bandai Visual|Genco|Lantis|AT-X|Magic Capsule|Q-Tec|Hakuhodo DY Music & Pictures,7,Funimation,1,Fantasy,1,Isekai|Mecha|Reincarnation|School,4,,0,"Having died in a car accident, Tsubasa Kurata—an otaku from modern Japan—is reborn in the Fremmevilla Kingdom, a medieval world where powerful mechs called Silhouette Knights are used to fight horrifi...",,https://myanimelist.net/anime/34104/Knights___Magic
34012,Isekai Shokudou,Restaurant to Another World,異世界食堂,,2017,summer,Summer 2017,7.42,126970,2518,969,292229,1172,12,TV,Finished Airing,False,True,23 min per ep,PG-13 - Teens 13 or older,Light novel,Tuesdays at 01:35 (JST),2017-07-04T00:00:00+00:00,2017-09-19T00:00:00+00:00,https://www.youtube-nocookie.com/embed/auIcebhIzMc?enablejsapi=1&wmode=opaque&autoplay=1,False,True,SILVER LINK.,1,TV Tokyo|Sotsu|flying DOG|Nikkatsu|Avex Pictures|Crunchyroll|Dai Nippon Printing|Shufunotomo,8,Funimation,1,Fantasy|Gourmet|Slice of Life,3,Isekai,1,,0,"Western Restaurant Nekoya is a popular eatery located on a street corner in a Tokyo shopping district. Serving both traditional Japanese fare as well as Western dishes, this eating establishment is po...",,https://myanimelist.net/anime/34012/Isekai_Shokudou
34914,New Game!!,New Game!!,NEW GAME!!,New Game! Second Season,2017,summer,Summer 2017,7.69,139755,1472,1045,272389,897,12,TV,Finished Airing,False,True,24 min per ep,PG-13 - Teens 13 or older,4-koma manga,Tuesdays at 21:30 (JST),2017-07-11T00:00:00+00:00,2017-09-26T00:00:00+00:00,https://www.youtube-nocookie.com/embed/Jl4nGITlXyw?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Doga Kobo,1,Frontier Works|Movic|AT-X|Sony Music Communications|Houbunsha|MAGES.|Lawson|Kadokawa,8,Funimation|Crunchyroll,2,Comedy,1,Adult Cast|CGDCT|Workplace,3,,0,"​It has been a year since Aoba Suzukaze started working at the Eagle Jump game company. In that time, she and her eccentric coworkers in the character design department have worked hard to release the...",,https://myanimelist.net/anime/34914/New_Game
35240,Princess Principal,Princess Principal,プリンセス・プリンシパル,,2017,summer,Summer 2017,7.67,82239,1519,1258,226123,2494,12,TV,Finished Airing,False,True,24 min per ep,R - 17+ (violence & profanity),Original,Sundays at 23:00 (JST),2017-07-09T00:00:00+00:00,2017-09-24T00:00:00+00:00,https://www.youtube-nocookie.com/embed/pp70baXff_Q?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Actas|Studio 3Hz,2,Bandai Visual|Lantis|Movic|Tokyo MX|Q-Tec|Hakuhodo DY Music & Pictures|Medicos Entertainment,7,Sentai Filmworks,1,Action|Mystery,2,Historical,1,,0,"In the early 20th century, the discovery of the substance Cavorite allowed the production of advanced military technology and steered the country toward conflict. London is now divided by a wall, and ...",,https://myanimelist.net/anime/35240/Princess_Principal
34825,Keppeki Danshi! Aoyama-kun,Clean Freak! Aoyama-kun,潔癖男子！青山くん,Cleanliness Boy! Aoyama-kun,2017,summer,Summer 2017,6.94,88175,5080,1326,213274,380,12,TV,Finished Airing,False,True,23 min per ep,PG-13 - Teens 13 or older,Manga,Sundays at 00:00 (JST),2017-07-03T00:00:00+00:00,2017-09-18T00:00:00+00:00,https://www.youtube-nocookie.com/embed/V3kxzqJI0yk?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Studio Hibari,1,Sotsu|TMS Entertainment|Pony Canyon|KlockWorx|Tokyo MX|JR East Marketing & Communications,6,Ponycan USA,1,Comedy|Sports,2,Gag Humor|School|Team Sports,3,Seinen,1,"He is charming, cool, athletic, a good cook, but more importantly, he's a clean freak. Aoyama is idolized and respected by everyone, but they can only admire him from afar due to his mysophobia. Despi...",,https://myanimelist.net/anime/34825/Keppeki_Danshi_Aoyama-kun
33654,Hitorijime My Hero,Hitorijime My Hero,ひとりじめマイヒーロー,My Very Own Hero,2017,summer,Summer 2017,7.24,89293,3452,1513,184233,1440,12,TV,Finished Airing,False,True,24 min per ep,PG-13 - Teens 13 or older,Manga,Sundays at 01:30 (JST),2017-07-08T00:00:00+00:00,2017-09-23T00:00:00+00:00,https://www.youtube-nocookie.com/embed/925gdwq9Jzo?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Encourage Films,1,Sotsu|AT-X|Tokyo MX|Avex Pictures|Q-Tec|Docomo Anime Store|Marine Entertainment|Kanon Sound|Contents Seed|Ichijinsha|BS NTV,11,Sentai Filmworks,1,Boys Love|Drama,2,School,1,,0,"Masahiro Setagawa is a hopeless teenager who is often used by the neighborhood bullies as an errand boy. Defenseless, Masahiro knows that nobody will ever save him. However, his life drastically chang...",,https://myanimelist.net/anime/33654/Hitorijime_My_Hero
34383,Netsuzou TRap,Netsuzou Trap -NTR-,捏造トラップ―NTR―,,2017,summer,Summer 2017,5.3,78782,13815,1584,175158,351,12,TV,Finished Airing,False,True,9 min per ep,R+ - Mild Nudity,Manga,Wednesdays at 20:00 (JST),2017-07-05T00:00:00+00:00,2017-09-20T00:00:00+00:00,https://www.youtube-nocookie.com/embed/Tq0UywAsaFE?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Creators in Pack,1,DMM.com|Ichijinsha|Cloud22,3,,0,Drama|Girls Love,2,,0,,0,"High school students Yuma Okazaki and Hotaru Mizushina are childhood friends. With their respective boyfriends, Takeda and Fujiwara, their lives couldn't be more perfect. From playing in school to goi...",,https://myanimelist.net/anime/34383/Netsuzou_TRap
33018,Katsugeki/Touken Ranbu,Katsugeki Touken Ranbu,活撃／刀剣乱舞,,2017,summer,Summer 2017,6.74,34018,6253,1986,131324,471,13,TV,Finished Airing,False,True,23 min per ep,PG-13 - Teens 13 or older,Game,Sundays at 00:30 (JST),2017-07-02T00:00:00+00:00,2017-09-24T00:00:00+00:00,https://www.youtube-nocookie.com/embed/SdrkJG9fI74?enablejsapi=1&wmode=opaque&autoplay=1,False,True,ufotable,1,Aniplex|Nitroplus|Good Smile Company|DMM.com,4,Aniplex of America,1,Action|Fantasy,2,Anthropomorphic|Historical|Samurai,3,,0,"In 1863, Izuminokami Kanesada and his partner, Horikawa Kunihiro, arrive in the streets of Edo from the future to investigate their master's reports of an upcoming enemy invasion. As humanoid manifest...",,https://myanimelist.net/anime/33018/Katsugeki_Touken_Ranbu
35434,Konbini Kareshi,Convenience Store Boy Friends,コンビニカレシ,Convenience Store Boyfriends,2017,summer,Summer 2017,6.26,37883,9360,2306,106999,152,12,TV,Finished Airing,False,True,24 min per ep,PG-13 - Teens 13 or older,Mixed media,Fridays at 01:58 (JST),2017-07-07T00:00:00+00:00,2017-09-29T00:00:00+00:00,https://www.youtube-nocookie.com/embed/RW2Gol1-lhI?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Studio Pierrot,1,VAP|Dentsu|TBS|chara-ani.com|Pierrot Plus|Being|Gzbrain|Cocoro Free|Tosho Printing,9,Funimation,1,Romance,1,,0,,0,"The lives of high school freshmen Haruki Mishima and Towa Honda revolve around studying, clubs, and girls. Amid their hectic routines, romance is certainly budding for the two best friends. Since chil...",Konbini Kareshi is a mixed media project developed by Kadokawa's B's LOG magazine in collaboration with Japanese convenience store chain Lawson. The series was released on Blu-ray and DVD by Funimatio...,https://myanimelist.net/anime/35434/Konbini_Kareshi
34525,Centaur no Nayami,A Centaur's Life,セントールの悩み,Centaur's Worries,2017,summer,Summer 2017,6.42,42160,8351,2395,101155,149,12,TV,Finished Airing,False,True,23 min per ep,R+ - Mild Nudity,Manga,Sundays at 22:00 (JST),2017-07-09T00:00:00+00:00,2017-09-24T00:00:00+00:00,https://www.youtube-nocookie.com/embed/xKoG6x2QkXw?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Haoliners Animation,1,Tokuma Shoten|MAGES.|Yomiuri TV Enterprise|Kanon Sound|Emon|RAY|NichiNare|Top Marshal|Crunchyroll SC Anime Fund,9,Funimation,1,Fantasy|Slice of Life,2,School|Urban Fantasy,2,Seinen,1,"Himeno is a sweet, shy little centaur girl. In her world, everyone seems to be a supernatural creature, and all her classmates have some kind of horns, wings, tails, halos, or other visible supernatur...",,https://myanimelist.net/anime/34525/Centaur_no_Nayami
34547,Shoukoku no Altair,Altair: A Record of Battles,将国のアルタイル,,2017,summer,Summer 2017,7.55,25466,1963,2682,85093,345,24,TV,Finished Airing,False,True,24 min per ep,PG-13 - Teens 13 or older,Manga,Saturdays at 02:25 (JST),2017-07-08T00:00:00+00:00,2017-12-23T00:00:00+00:00,https://www.youtube-nocookie.com/embed/d8-9mMAIH2w?enablejsapi=1&wmode=opaque&autoplay=1,False,True,MAPPA,1,Aniplex|Mainichi Broadcasting System|Kodansha|Lucent Pictures Entertainment|Hakuhodo DY Music & Pictures|Lawson|GYAO!|Kanetsu Investment|Christmas Holly,9,,0,Adventure|Drama,2,Historical|Military,2,Shounen,1,"Mahmut Tuğrul is the youngest Pasha in the Türkiye Stratocracy, a title granted to members of the Divan—the council that governs the nation. Haunted by witnessing the loss of his mother and village du...",,https://myanimelist.net/anime/34547/Shoukoku_no_Altair
34580,Nana Maru San Batsu,Fastest Finger First,ナナマル サンバツ,7O3X|Nanamaru Sanbatsu,2017,summer,Summer 2017,6.66,34159,6831,2796,79213,75,12,TV,Finished Airing,False,True,23 min per ep,PG-13 - Teens 13 or older,Manga,Wednesdays at 01:59 (JST),2017-07-05T00:00:00+00:00,2017-09-20T00:00:00+00:00,https://www.youtube-nocookie.com/embed/PMLonxQ-z18?enablejsapi=1&wmode=opaque&autoplay=1,False,True,TMS Entertainment,1,Toei Video|Enterbrain|Nippon Television Network,3,,0,,0,School|Strategy Game,2,Seinen,1,"As soon as he entered high school, the first year student Koshiyama Shiki was invited to the mysterious Quiz Study Group led by his senpai. What will Shiki run into when being dragged along by his cla...",,https://myanimelist.net/anime/34580/Nana_Maru_San_Batsu
35220,Youkai Apartment no Yuuga na Nichijou,Elegant Yokai Apartment Life,妖怪アパートの幽雅な日常,,2017,summer,Summer 2017,7.19,28162,3776,2947,72663,222,26,TV,Finished Airing,False,True,23 min per ep,PG-13 - Teens 13 or older,Novel,Mondays at 23:00 (JST),2017-07-03T00:00:00+00:00,2017-12-25T00:00:00+00:00,https://www.youtube-nocookie.com/embed/649aQHbeq6c?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Shin-Ei Animation,1,TMS Entertainment|Kodansha|Asmik Ace|JR East Marketing & Communications|Sumitomo,5,,0,Slice of Life|Supernatural,2,Mythology|School,2,,0,"Inaba Yuushi's parents died in his first year of middle school, and he moved in with his relatives. Though they did care for him, he could tell he was a burden. After he graduated, he happily prepared...",,https://myanimelist.net/anime/35220/Youkai_Apartment_no_Yuuga_na_Nichijou
34565,Jikan no Shihaisha,Chronos Ruler,時間の支配者,,2017,summer,Summer 2017,6.3,22374,9105,2962,71821,92,13,TV,Finished Airing,False,True,24 min per ep,PG-13 - Teens 13 or older,Manga,Saturdays at 00:30 (JST),2017-07-08T00:00:00+00:00,2017-09-30T00:00:00+00:00,https://www.youtube-nocookie.com/embed/DdTK_aBMc9Y?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Project No.9,1,Lantis|NBCUniversal Entertainment Japan|FanFan Inc.|Youku,4,Funimation,1,Action|Supernatural,2,,0,Shounen,1,"​Like many in her class, Koyuki Honda looks forward to her graduation ceremony. However, while her peers have family to attend, Koyuki has no one, as her only family—her brother—died years ago. While ...",,https://myanimelist.net/anime/34565/Jikan_no_Shihaisha
34177,Tenshi no 3P!,Angel's 3Piece!,天使の3P！〈スリーピース〉,Tenshi no Three Piece!,2017,summer,Summer 2017,6.6,24657,7229,2989,70695,120,12,TV,Finished Airing,False,True,23 min per ep,PG-13 - Teens 13 or older,Light novel,Mondays at 20:00 (JST),2017-07-10T00:00:00+00:00,2017-09-25T00:00:00+00:00,https://www.youtube-nocookie.com/embed/ICuFvIhOijc?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Project No.9,1,Sotsu|Lantis|AT-X|Barnum Studio|KlockWorx|GAGA|ASCII Media Works|Studio Mausu|Showgate|Happinet Pictures|Hakuhodo DY Music & Pictures,11,Discotek Media,1,,0,Music|School,2,,0,"Since entering high school, Kyou Nukui has not attended a single class. Instead, he spends his days locked in his bedroom composing music and posting it on the internet accompanied by his only friend'...",,https://myanimelist.net/anime/34177/Tenshi_no_3P
34966,Jigoku Shoujo: Yoi no Togi,Hell Girl: Fourth Twilight,地獄少女 宵伽,Hell Girl 4|Jigoku Shoujo 4,2017,summer,Summer 2017,6.65,21498,6880,3068,67631,100,6,TV,Finished Airing,False,True,23 min per ep,R - 17+ (violence & profanity),Original,Saturdays at 00:00 (JST),2017-07-15T00:00:00+00:00,2017-08-19T00:00:00+00:00,https://www.youtube-nocookie.com/embed/8sIz_taLR8k?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Studio Deen,1,Aniplex|Fujishouji,2,Aniplex of America,1,Horror|Mystery|Supernatural,3,Psychological,1,,0,"If you have a grudge against someone, you can access the Hell Correspondence website at the stroke of midnight, type in your grudge's name, and the Hell Girl, Ai Enma, will appear to grant your wish. ...",,https://myanimelist.net/anime/34966/Jigoku_Shoujo__Yoi_no_Togi
35248,18if,18if,18if,18 If,2017,summer,Summer 2017,6.11,22395,10188,3269,60495,113,13,TV,Finished Airing,False,True,23 min per ep,R - 17+ (violence & profanity),Mixed media,Fridays at 22:00 (JST),2017-07-07T00:00:00+00:00,2017-09-29T00:00:00+00:00,https://www.youtube-nocookie.com/embed/M2TR-BNRL6U?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Gonzo,1,Sotsu|DLE|BS Fuji|Tokyo MX|Mobcast|RAY,6,Funimation,1,Mystery|Supernatural,2,,0,,0,"Waking up in a strange bedroom in a dream world, teenager Haruto Tsukishiro finds a strange app on his phone. When he activates the program, an odd woman appears and tries to drag him to her realm. Lu...",18if is a part of a multi-media project that also includes a mobile game and a virtual reality game.,https://myanimelist.net/anime/35248/18if
34543,Dive!!,DIVE!!,DIVE!!,,2017,summer,Summer 2017,6.09,19219,10318,3406,55943,77,12,TV,Finished Airing,False,True,22 min per ep,PG-13 - Teens 13 or older,Novel,Fridays at 00:55 (JST),2017-07-07T00:00:00+00:00,2017-09-22T00:00:00+00:00,https://www.youtube-nocookie.com/embed/UZs8i2Owzi8?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Zero-G,1,Aniplex|Dentsu|Fuji TV|DMM pictures,4,Sentai Filmworks,1,Drama|Sports,2,,0,,0,"The series revolves around the Mizuki Diving Club (MDC), which is on the verge of closing down after having financial troubles. The club's new coach persuades the club's parent company to stay open on...",,https://myanimelist.net/anime/34543/Dive
34368,Vatican Kiseki Chousakan,Vatican Miracle Examiner,バチカン奇跡調査官,,2017,summer,Summer 2017,6.4,17726,8529,3623,50007,102,12,TV,Finished Airing,False,True,24 min per ep,R - 17+ (violence & profanity),Novel,Fridays at 22:30 (JST),2017-07-07T00:00:00+00:00,2017-09-22T00:00:00+00:00,https://www.youtube-nocookie.com/embed/j_V20y3NYew?enablejsapi=1&wmode=opaque&autoplay=1,False,True,J.C.Staff,1,WOWOW|Lantis|Movic|KlockWorx|Kadokawa Media House|Kadokawa,6,Sentai Filmworks,1,Drama|Mystery|Supernatural,3,,0,,0,Fathers Josef Kou Hiraga and Roberto Nicholas are Vatican Miracle Examiners who investigate the authenticity of miraculous phenomena reported from all over the world. In every seemingly sacred event l...,,https://myanimelist.net/anime/34368/Vatican_Kiseki_Chousakan
32447,Nora to Oujo to Noraneko Heart,"Nora, Princess, and Stray Cat",ノラと皇女と野良猫ハート,Noratoto,2017,summer,Summer 2017,5.41,15440,13495,3923,44091,34,11,TV,Finished Airing,False,True,3 min per ep,PG-13 - Teens 13 or older,Visual novel,Wednesdays at 22:45 (JST),2017-07-12T00:00:00+00:00,2017-09-27T00:00:00+00:00,,False,True,W-Toon Studio|DMM.futureworks,2,Magic Capsule,1,,0,Comedy|Ecchi,2,,0,,0,"Nora Handa is a boy who lives with Shachi Yuuri, who was adopted by his mother. With everyone supporting, the two of them grew up healthily even after their parents passed away. Shachi, who likes Nora...",,https://myanimelist.net/anime/32447/Nora_to_Oujo_to_Noraneko_Heart
33726,Saiyuuki Reload Blast,Saiyuki Reload Blast,最遊記RELOAD BLAST,,2017,summer,Summer 2017,7.21,13206,3650,3954,43436,114,12,TV,Finished Airing,False,True,23 min per ep,PG-13 - Teens 13 or older,Manga,Wednesdays at 22:30 (JST),2017-07-05T00:00:00+00:00,2017-09-20T00:00:00+00:00,https://www.youtube-nocookie.com/embed/WvtfJ1JNwFY?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Platinum Vision,1,Studio Pierrot|Dentsu|Frontier Works|Lantis|Media Factory|AT-X|Ichijinsha,7,Funimation,1,Action|Adventure|Comedy|Drama|Supernatural,5,Mythology,1,Josei,1,"At last, the Sanzou Party has arrived in India. In this foreign land, where the anomaly's influence runs rampant, their battles only heighten in their violence.  And also awaiting them is their tragic...",,https://myanimelist.net/anime/33726/Saiyuuki_Reload_Blast
